f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,label
0.0,0.0,0.0,0.056405603885650635,-0.004937291145324707,-0.026153784497381594,0.10829919576644897,-0.042318105697631836,-0.03655195075154438,0.14995452761650085,-0.06091207265853882,-0.04514597940325871,0.1795215904712677,-0.07356256246566772,-0.05536268117904797,0.0963074266910553,-0.2096712589263916,-0.019700082271100428,0.11004576086997986,-0.30424076318740845,-0.03314659955978527,0.11783275008201599,-0.3677327483892441,-0.04789683434248104,0.12341099977493286,-0.423213392496109,-0.060437495141030695,0.06432011723518372,-0.2281244993209839,-0.020010371013285067,0.06917831301689148,-0.3366320878267288,-0.03043659801662102,0.07276472449302673,-0.4041634202003479,-0.04779216486096516,0.07400289177894592,-0.45973876118659973,-0.06332868921637669,0.030462563037872314,-0.22098034620285034,-0.022790836422444727,0.02803066372871399,-0.3141734004020691,-0.037447585045100595,0.02904212474822998,-0.3721303790807724,-0.052000062792302515,0.028594553470611572,-0.41705816984176636,-0.06345186221480503,-0.004427880048751831,-0.1958877444267273,-0.027935548006297495,-0.015389010310173035,-0.2622995376586914,-0.04444108742356434,-0.021552130579948425,-0.3059139847755432,-0.051886642603875544,-0.02669695019721985,-0.3433679789304733,-0.05703990372896328,hello
0.0,0.0,0.0,0.055973052978515625,0.014629125595092773,-0.025438501653724188,0.11316859722137451,-0.006639420986175537,-0.03317555334930944,0.15865963697433472,-0.02215588092803955,-0.03797957595949697,0.1948069930076599,-0.03578895330429077,-0.04371916424994993,0.10429602861404419,-0.1761472523212433,-0.011062770304732794,0.12208762764930725,-0.2666222155094147,-0.014288943415039057,0.12974971532821655,-0.32888363301754,-0.022209598836951727,0.1346909999847412,-0.382053017616272,-0.030807078970127577,0.07185661792755127,-0.20117461681365967,-0.008190684174650187,0.08279839158058167,-0.30179300904273987,-0.008570212093644614,0.09095999598503113,-0.3643919378519058,-0.022465874595098967,0.09328222274780273,-0.4149530827999115,-0.036645869878583426,0.03659766912460327,-0.20001539587974548,-0.007395580565088267,0.03965863585472107,-0.28307709097862244,-0.014384421674066061,0.04154723882675171,-0.33536913990974426,-0.028333754432850355,0.041530877351760864,-0.3752223551273346,-0.04030506980186033,0.0014986395835876465,-0.1794271469116211,-0.008757827026300902,-0.004949092864990234,-0.23602193593978882,-0.018680048329287047,-0.00980117917060852,-0.27471309900283813,-0.024764840645246977,-0.013660728931427002,-0.30733394622802734,-0.029845423219256872,hello
0.0,0.0,0.0,0.06483195722103119,0.013546645641326904,-0.015874816514333645,0.12801851332187653,-0.010255694389343262,-0.024437535963734547,0.17451028525829315,-0.0233001708984375,-0.032989247180303494,0.20985634624958038,-0.02982860803604126,-0.04365231323965446,0.12179027497768402,-0.1571379005908966,-0.013243937343140999,0.14197863638401031,-0.2450607717037201,-0.028262189067682186,0.14408160746097565,-0.29000788927078247,-0.043818017877420345,0.14796166121959686,-0.32359305024147034,-0.055947231538375775,0.09092031419277191,-0.18822863698005676,-0.017950067706188122,0.10209740698337555,-0.2791958749294281,-0.033916181362947384,0.10631279647350311,-0.3298940062522888,-0.055416057295879284,0.10681305825710297,-0.3657609224319458,-0.07317034009822265,0.058253929018974304,-0.19810575246810913,-0.023913829065641323,0.06000755727291107,-0.2920647859573364,-0.042534271664699475,0.06025330722332001,-0.34309160709381104,-0.057088954783758084,0.059775784611701965,-0.3737676739692688,-0.0683029055965747,0.02407298982143402,-0.19383549690246582,-0.030850083045443455,0.013281777501106262,-0.27453598380088806,-0.048237329758485714,0.0076858848333358765,-0.32052043080329895,-0.054338684715112606,0.005961254239082336,-0.3529117852449417,-0.058652809299310604,hello
0.0,0.0,0.0,0.06483195722103119,0.013546645641326904,-0.015874816514333645,0.12801851332187653,-0.010255694389343262,-0.024437535963734547,0.17451028525829315,-0.0233001708984375,-0.032989247180303494,0.20985634624958038,-0.02982860803604126,-0.04365231323965446,0.12179027497768402,-0.1571379005908966,-0.013243937343140999,0.14197863638401031,-0.2450607717037201,-0.028262189067682186,0.14408160746097565,-0.29000788927078247,-0.043818017877420345,0.14796166121959686,-0.32359305024147034,-0.055947231538375775,0.09092031419277191,-0.18822863698005676,-0.017950067706188122,0.10209740698337555,-0.2791958749294281,-0.033916181362947384,0.10631279647350311,-0.3298940062522888,-0.055416057295879284,0.10681305825710297,-0.3657609224319458,-0.07317034009822265,0.058253929018974304,-0.19810575246810913,-0.023913829065641323,0.06000755727291107,-0.2920647859573364,-0.042534271664699475,0.06025330722332001,-0.34309160709381104,-0.057088954783758084,0.059775784611701965,-0.3737676739692688,-0.0683029055965747,0.02407298982143402,-0.19383549690246582,-0.030850083045443455,0.013281777501106262,-0.27453598380088806,-0.048237329758485714,0.0076858848333358765,-0.32052043080329895,-0.054338684715112606,0.005961254239082336,-0.3529117852449417,-0.058652809299310604,hello
0.0,0.0,0.0,0.057562559843063354,0.0078116655349731445,-0.026941410597629556,0.11555656790733337,-0.013296306133270264,-0.03800710044450284,0.16011381149291992,-0.024791836738586426,-0.04714016742653371,0.19178631901741028,-0.044191837310791016,-0.057135139923758516,0.10983377695083618,-0.20251482725143433,-0.01589164077884675,0.13075268268585205,-0.2926771640777588,-0.028894028958148965,0.13852474093437195,-0.34688009321689606,-0.0443688978964758,0.14241576194763184,-0.39423923194408417,-0.05674705035633565,0.08099013566970825,-0.23267507553100586,-0.016145521175332078,0.09383293986320496,-0.3413260877132416,-0.024112412106461534,0.10110500454902649,-0.40244755148887634,-0.04196071751064778,0.10481813549995422,-0.45511290431022644,-0.058072687458462724,0.04976916313171387,-0.23412460088729858,-0.01944904714471818,0.0505099892616272,-0.3312896490097046,-0.03137225411481381,0.055747032165527344,-0.3920604884624481,-0.04872770361251355,0.05803269147872925,-0.4411271810531616,-0.06328371293491841,0.01774883270263672,-0.21327126026153564,-0.025351933535404214,0.002488464117050171,-0.287029504776001,-0.03917659945435048,-0.004586905241012573,-0.3373655676841736,-0.047943902533717164,-0.009512245655059814,-0.38139215111732483,-0.055076224129862794,hello
0.0,0.0,0.0,0.06247738003730774,0.00783449411392212,-0.016875755756438515,0.12239164113998413,-0.017348289489746094,-0.024900859936416886,0.16551807522773743,-0.028765320777893066,-0.0327890187197335,0.19675052165985107,-0.03109365701675415,-0.04282244366341903,0.11836293339729309,-0.1923394799232483,-0.014402532733321927,0.13307136297225952,-0.285470187664032,-0.03158384260469749,0.1337757408618927,-0.34828633069992065,-0.05025699061089828,0.13156330585479736,-0.4049038887023926,-0.0639033846252568,0.09084093570709229,-0.2181350588798523,-0.020019526376665375,0.09811612963676453,-0.3277525305747986,-0.03257076886230781,0.10223165154457092,-0.3973045349121094,-0.05266627740794494,0.10311916470527649,-0.45593178272247314,-0.06980229985648467,0.05960109829902649,-0.2182103991508484,-0.027504273473561547,0.0554313063621521,-0.3257797956466675,-0.041271411597073815,0.058428555727005005,-0.39389239251613617,-0.05855313759976699,0.059291690587997437,-0.4487941861152649,-0.0729329444163449,0.025859355926513672,-0.20060938596725464,-0.036642939566911004,0.007025688886642456,-0.2854858934879303,-0.050325178324521325,-0.0007464587688446045,-0.3428119122982025,-0.05765521597796752,-0.0054406821727752686,-0.3910277783870697,-0.06386473846370055,hello
0.0,0.0,0.0,0.06247738003730774,0.00783449411392212,-0.016875755756438515,0.12239164113998413,-0.017348289489746094,-0.024900859936416886,0.16551807522773743,-0.028765320777893066,-0.0327890187197335,0.19675052165985107,-0.03109365701675415,-0.04282244366341903,0.11836293339729309,-0.1923394799232483,-0.014402532733321927,0.13307136297225952,-0.285470187664032,-0.03158384260469749,0.1337757408618927,-0.34828633069992065,-0.05025699061089828,0.13156330585479736,-0.4049038887023926,-0.0639033846252568,0.09084093570709229,-0.2181350588798523,-0.020019526376665375,0.09811612963676453,-0.3277525305747986,-0.03257076886230781,0.10223165154457092,-0.3973045349121094,-0.05266627740794494,0.10311916470527649,-0.45593178272247314,-0.06980229985648467,0.05960109829902649,-0.2182103991508484,-0.027504273473561547,0.0554313063621521,-0.3257797956466675,-0.041271411597073815,0.058428555727005005,-0.39389239251613617,-0.05855313759976699,0.059291690587997437,-0.4487941861152649,-0.0729329444163449,0.025859355926513672,-0.20060938596725464,-0.036642939566911004,0.007025688886642456,-0.2854858934879303,-0.050325178324521325,-0.0007464587688446045,-0.3428119122982025,-0.05765521597796752,-0.0054406821727752686,-0.3910277783870697,-0.06386473846370055,hello
0.0,0.0,0.0,0.06038370728492737,0.020751118659973145,-0.011126366474400129,0.11981201171875,-0.003333866596221924,-0.012211380556891527,0.16421383619308472,-0.013686120510101318,-0.012513878785739507,0.19791758060455322,-0.014429450035095215,-0.014399835870335664,0.11419326066970825,-0.16359394788742065,0.000588268884257559,0.13512009382247925,-0.25312474370002747,0.0011925898420486192,0.14308908581733704,-0.3079773783683777,-0.0044147335297566315,0.1492682695388794,-0.35504379868507385,-0.011614768796334829,0.08619242906570435,-0.19090908765792847,-0.0020503516147982737,0.09715935587882996,-0.2947167158126831,0.000406131030558754,0.10544463992118835,-0.35371193289756775,-0.013295993239353265,0.11061432957649231,-0.3999786078929901,-0.02763551662928876,0.05455029010772705,-0.1956377625465393,-0.005317275442848768,0.055087774991989136,-0.28305935859680176,-0.009164109856556024,0.05901104211807251,-0.3368098735809326,-0.023276362598608102,0.06232538819313049,-0.3782050311565399,-0.036257177621791925,0.02198806405067444,-0.18300488591194153,-0.009436814144919481,0.01247897744178772,-0.24714535474777222,-0.016943519965479936,0.007624238729476929,-0.28992465138435364,-0.02263528297908124,0.006367236375808716,-0.3271535038948059,-0.02799051444299039,hello
0.0,0.0,0.0,0.05685955286026001,0.01876354217529297,-0.016828609972641573,0.11908841133117676,-0.0031620264053344727,-0.02086841721777688,0.16416749358177185,-0.011075854301452637,-0.024059471085116968,0.19640374183654785,-0.008167803287506104,-0.029235618531153307,0.11347755789756775,-0.15645670890808105,-0.010116305544421778,0.13274028897285461,-0.24276971817016602,-0.018764198168561563,0.14203742146492004,-0.2999873757362366,-0.030610857873604402,0.14987647533416748,-0.34614910185337067,-0.04131744836215745,0.08660250902175903,-0.187455952167511,-0.012868653393731222,0.09585091471672058,-0.28751468658447266,-0.01952174153868924,0.10486692190170288,-0.35060951113700867,-0.037193157120988474,0.11106383800506592,-0.4003008306026459,-0.0536834861779667,0.05656811594963074,-0.1924087107181549,-0.017061101614878282,0.05729350447654724,-0.28093403577804565,-0.027794296264097795,0.062168270349502563,-0.33650317788124084,-0.043854635551021204,0.06469741463661194,-0.37856608629226685,-0.057543509050653086,0.023990154266357422,-0.1795455813407898,-0.022718299522445307,0.012667149305343628,-0.24829784035682678,-0.03587700833325158,0.007466822862625122,-0.29689955711364746,-0.04372179542426835,0.0046790242195129395,-0.33758166432380676,-0.050233118578240976,hello
0.0,0.0,0.0,0.058855265378952026,0.019204676151275635,-0.008147425978251022,0.11500036716461182,-0.0025821924209594727,-0.008979991107054275,0.15996596217155457,-0.01644277572631836,-0.009288566215701621,0.1938578188419342,-0.01856827735900879,-0.011163710645206493,0.11107712984085083,-0.1634913682937622,0.0024010555066240613,0.13504695892333984,-0.254719614982605,0.004831734084717709,0.14411711692810059,-0.30698418617248535,0.0020065444700492208,0.15059497952461243,-0.34973911941051483,-0.0023338615715431388,0.08618015050888062,-0.19117695093154907,0.0008299718324167316,0.09877607226371765,-0.304739773273468,0.006282901362709481,0.10744893550872803,-0.36317023634910583,-0.0024512657251136716,0.1128091812133789,-0.4068944454193115,-0.012565287790067714,0.05670776963233948,-0.19830167293548584,-0.0012746370917113836,0.05897963047027588,-0.2960543632507324,-0.00230683156362943,0.06389108300209045,-0.3502948582172394,-0.01424571315831713,0.06622859835624695,-0.3891952931880951,-0.025125232553847354,0.026921629905700684,-0.187763512134552,-0.0038054455358462747,0.017468959093093872,-0.26144784688949585,-0.008277098676927608,0.013385117053985596,-0.30676835775375366,-0.013291902868814987,0.011234968900680542,-0.34331396222114563,-0.017736810288198512,hello
0.0,0.0,0.0,0.058855265378952026,0.019204676151275635,-0.008147425978251022,0.11500036716461182,-0.0025821924209594727,-0.008979991107054275,0.15996596217155457,-0.01644277572631836,-0.009288566215701621,0.1938578188419342,-0.01856827735900879,-0.011163710645206493,0.11107712984085083,-0.1634913682937622,0.0024010555066240613,0.13504695892333984,-0.254719614982605,0.004831734084717709,0.14411711692810059,-0.30698418617248535,0.0020065444700492208,0.15059497952461243,-0.34973911941051483,-0.0023338615715431388,0.08618015050888062,-0.19117695093154907,0.0008299718324167316,0.09877607226371765,-0.304739773273468,0.006282901362709481,0.10744893550872803,-0.36317023634910583,-0.0024512657251136716,0.1128091812133789,-0.4068944454193115,-0.012565287790067714,0.05670776963233948,-0.19830167293548584,-0.0012746370917113836,0.05897963047027588,-0.2960543632507324,-0.00230683156362943,0.06389108300209045,-0.3502948582172394,-0.01424571315831713,0.06622859835624695,-0.3891952931880951,-0.025125232553847354,0.026921629905700684,-0.187763512134552,-0.0038054455358462747,0.017468959093093872,-0.26144784688949585,-0.008277098676927608,0.013385117053985596,-0.30676835775375366,-0.013291902868814987,0.011234968900680542,-0.34331396222114563,-0.017736810288198512,hello
0.0,0.0,0.0,0.057764530181884766,0.019670486450195312,-0.007924545339392353,0.11351177096366882,-0.0024213194847106934,-0.009040879800068069,0.15818798542022705,-0.015118658542633057,-0.009669765613125492,0.19230026006698608,-0.016400277614593506,-0.011961564204739261,0.11028492450714111,-0.1596200168132782,0.0004487347164285893,0.134486585855484,-0.24764704704284668,0.001353674435904395,0.14308840036392212,-0.3002002239227295,-0.0026787487017827516,0.14862456917762756,-0.3447229564189911,-0.007871869734572101,0.08621928095817566,-0.18749654293060303,-0.0021687806743102556,0.09963440895080566,-0.30058783292770386,0.001703853004528355,0.10870173573493958,-0.3597952425479889,-0.008168028450654674,0.114013671875,-0.4055173397064209,-0.019190703301774192,0.05723187327384949,-0.19549503922462463,-0.00521262899701469,0.05959683656692505,-0.29383161664009094,-0.008144360750065971,0.06310158967971802,-0.34708134829998016,-0.02070232365940683,0.06391969323158264,-0.38764405250549316,-0.031987999348984886,0.027493000030517578,-0.1862790584564209,-0.008581426709042717,0.016774356365203857,-0.25838997960090637,-0.015081920444117713,0.010599613189697266,-0.3006070852279663,-0.020402512296186615,0.00626787543296814,-0.3364834189414978,-0.02498122189854257,hello
